Freq,Real_S11,Imag_S11,Real_S21,Imag_S21,Room
2407333333.333334,0.1808070838451386,-0.0007247172179631889,-0.006994789931923151,0.002044055843725801,1.0
2407500000.0,0.180475726723671,-0.0008034952916204929,-0.006740443408489227,0.002294310601428151,1.0
2407666666.666667,0.1802175492048264,-0.001125679351389408,-0.006643430795520544,0.002560735680162907,1.0
2407833333.333334,0.1797236502170563,-0.001675505074672401,-0.00640268437564373,0.002834504470229149,1.0
2408000000.0,0.1792082935571671,-0.002262491034343839,-0.006259833928197622,0.003130232449620962,1.0
2408166666.666667,0.1786487549543381,-0.002450084779411554,-0.006032977253198624,0.00343995145522058,1.0
2408333333.333334,0.1782357096672058,-0.003138342872262001,-0.005834697280079126,0.003562197322025895,1.0
2408500000.0,0.1775270700454712,-0.003893289482221007,-0.005617769435048103,0.003747810143977404,1.0
2408666666.666667,0.1768189072608948,-0.004691716749221087,-0.005432835314422846,0.003909476567059755,1.0
2408833333.333334,0.1758125424385071,-0.005566354840993881,-0.005160824861377478,0.004036827944219112,1.0
2409000000.0,0.1750464737415314,-0.006373486015945673,-0.005013054236769676,0.004328472074121237,1.0
2409166666.666667,0.1742706149816513,-0.007412538398057222,-0.004838029853999615,0.004449619445949793,1.0
2409333333.333334,0.1735605597496033,-0.008688575588166714,-0.004682493861764669,0.004411722999066114,1.0
2409500000.0,0.1726895868778229,-0.00990198738873005,-0.004346413537859917,0.004517446272075176,1.0
2409666666.666667,0.1717591434717178,-0.01120197400450707,-0.004088290967047215,0.004722112324088812,1.0
2409833333.333334,0.1709893941879273,-0.01256193593144417,-0.00393840903416276,0.004818765446543694,1.0
2410000000.0,0.1704432219266892,-0.01404631417244673,-0.003739948151633143,0.004817287437617779,1.0
2410166666.666667,0.169584646821022,-0.01551080122590065,-0.003649564692750573,0.004988296888768673,1.0
2410333333.333334,0.1688361316919327,-0.01723270863294601,-0.003325852798298001,0.004766724072396755,1.0
2410500000.0,0.1682222336530685,-0.01905646361410618,-0.003169542411342263,0.00495152547955513,1.0
2410666666.666667,0.1675856709480286,-0.0207101833075285,-0.002909598872065544,0.005062525160610676,1.0
2410833333.333334,0.1671120524406433,-0.02263659983873367,-0.00294940173625946,0.004999874625355005,1.0
2411000000.0,0.1665693521499634,-0.02439019829034805,-0.002716489369049668,0.004980253055691719,1.0
2411166666.666667,0.1659855097532272,-0.02653510123491287,-0.002584513276815414,0.005028577987104654,1.0
2411333333.333334,0.1656863242387772,-0.02833608351647854,-0.002424326725304127,0.005141845904290676,1.0
2411500000.0,0.1654018312692642,-0.03052548319101334,-0.002341663464903832,0.005175539292395115,1.0
2411666666.666667,0.1652437597513199,-0.03250255435705185,-0.002282271860167384,0.005170713178813458,1.0
2411833333.333334,0.165152832865715,-0.03461125865578651,-0.002218961250036955,0.00524654658511281,1.0
2412000000.0,0.1652244776487351,-0.03676296025514603,-0.001891127089038491,0.005141470115631819,1.0
2412166666.666667,0.1651462316513062,-0.03865047171711922,-0.001810607966035605,0.00521110137924552,1.0
2412333333.333334,0.1652399301528931,-0.04067195579409599,-0.001717733917757869,0.005338824819773436,1.0
2412500000.0,0.1654073745012283,-0.04288926348090172,-0.001609999919310212,0.005322216544300318,1.0
2412666666.666667,0.1656330674886704,-0.04489307850599289,-0.001382092712447047,0.005492468364536762,1.0
2412833333.333334,0.1660166382789612,-0.04667369276285172,-0.001145487884059548,0.005580292083323002,1.0
2413000000.0,0.1662598699331284,-0.04851676896214485,-0.0009616754832677543,0.005773782264441252,1.0
2413166666.666667,0.1667538434267044,-0.05051160231232643,-0.0008337797480635345,0.005808264948427677,1.0
2413333333.333334,0.1671115905046463,-0.05220179259777069,-0.0006439313874579966,0.005923559423536062,1.0
2413500000.0,0.1675948351621628,-0.05397387593984604,-0.0004821612674277276,0.005840891040861607,1.0
2413666666.666667,0.1681152582168579,-0.05558513477444649,-0.0002406675193924457,0.006113945506513119,1.0
2413833333.333334,0.1685794740915299,-0.05720217525959015,-1.042403346218634e-05,0.006038126070052385,1.0
2414000000.0,0.1691483557224274,-0.05857498943805695,0.0002967710897792131,0.005836181808263063,1.0
2414166666.666667,0.1698728352785111,-0.05983459949493408,0.0005788667476736009,0.005853090435266495,1.0
2414333333.333334,0.1703776121139526,-0.06127326190471649,0.0008803916862234473,0.005845386069267988,1.0
2414500000.0,0.1710918992757797,-0.06226472929120064,0.0009983747731894255,0.005771443247795105,1.0
2414666666.666667,0.1715082973241806,-0.06338346004486084,0.001336184330284596,0.005803158972412348,1.0
2414833333.333334,0.1719767153263092,-0.0644417554140091,0.001503127044998109,0.005782288033515215,1.0
2415000000.0,0.1723904609680176,-0.06532301008701324,0.001704461756162345,0.005738501902669668,1.0
2415166666.666667,0.1729740351438522,-0.06617940217256546,0.001971914200112224,0.005592585541307926,1.0
2415333333.333334,0.1735858619213104,-0.0669143944978714,0.002390108769759536,0.005530707538127899,1.0
2415500000.0,0.1738193184137344,-0.0673082172870636,0.002368871122598648,0.005376833956688643,1.0
2415666666.666667,0.1740962415933609,-0.06790677458047867,0.002574133686721325,0.005353920627385378,1.0
2415833333.333334,0.1744459569454193,-0.06828249990940094,0.00270871096290648,0.005285404156893492,1.0
2416000000.0,0.1743942648172379,-0.06876248121261597,0.002950044814497232,0.005190749187022448,1.0
2416166666.666667,0.1747535765171051,-0.06902739405632019,0.003227455075830221,0.004945558961480856,1.0
2416333333.333334,0.1745966374874115,-0.06924179941415787,0.00346224894747138,0.004697494208812714,1.0
2416500000.0,0.1745539009571075,-0.06966646015644073,0.003477496793493629,0.004562843590974808,1.0
2416666666.666667,0.1742944419384003,-0.0696154311299324,0.003712501144036651,0.004508930258452892,1.0
2416833333.333334,0.1742314398288727,-0.06994625180959702,0.003776145167648792,0.004239744041115046,1.0
2417000000.0,0.1736602187156677,-0.0700048953294754,0.004024472087621689,0.003939945716410875,1.0
2417166666.666667,0.1731729954481125,-0.06990661472082138,0.004022945649921894,0.003884199308231473,1.0
2417333333.333334,0.172714501619339,-0.07010003179311752,0.004234282299876213,0.003498686477541924,1.0
2417500000.0,0.1720041930675507,-0.0703045204281807,0.00455054035410285,0.003359923372045159,1.0
2417666666.666667,0.1713561415672302,-0.07027056813240051,0.004484717734158039,0.003080558264628053,1.0
2417833333.333334,0.1704261749982834,-0.07031383365392685,0.004467383027076721,0.002933561569079757,1.0
2418000000.0,0.1695715934038162,-0.07063964754343033,0.004498658236116171,0.002797808265313506,1.0
2418166666.666667,0.1683952063322067,-0.07066025584936142,0.004618267994374037,0.002665905747562647,1.0
2418333333.333334,0.1676816642284393,-0.07104020565748215,0.004710604436695576,0.002226460492238402,1.0
2418500000.0,0.1662241518497467,-0.07120711356401443,0.004558572079986334,0.002243781462311745,1.0
2418666666.666667,0.1653145700693131,-0.07172137498855591,0.00472773052752018,0.002076300326734781,1.0
2418833333.333334,0.1638428568840027,-0.07204974442720413,0.004622742999345064,0.001875490415841341,1.0
2419000000.0,0.1625264436006546,-0.07252459973096848,0.004795009735971689,0.001639756956137717,1.0
2419166666.666667,0.1612346768379211,-0.07307388633489609,0.004738427698612213,0.001551473163999617,1.0
2419333333.333334,0.159889355301857,-0.07356540858745575,0.004696868360042572,0.001392467995174229,1.0
2419500000.0,0.1584555506706238,-0.07451716810464859,0.004755856469273567,0.001354373875074089,1.0
2419666666.666667,0.1572324335575104,-0.07524991780519485,0.004818865098059177,0.001254861359484494,1.0
2419833333.333334,0.1558328419923782,-0.07611863315105438,0.004687977023422718,0.001108891447074711,1.0
2420000000.0,0.1546036154031754,-0.07702117413282394,0.004684696439653635,0.0007915316964499652,1.0
2420166666.666667,0.1531660258769989,-0.07801789045333862,0.004861603025346994,0.0008401931845583022,1.0
2420333333.333334,0.152010589838028,-0.07919463515281677,0.004866668954491615,0.0005724653601646423,1.0
2420500000.0,0.1507820785045624,-0.08038099110126495,0.004898838233202696,0.0004318651626817882,1.0
2420666666.666667,0.1495849341154099,-0.08160848915576935,0.004750292282551527,0.000130815984448418,1.0
2420833333.333334,0.1484549939632416,-0.08318158239126205,0.00480931019410491,6.153699359856546e-06,1.0
2421000000.0,0.1472235321998596,-0.08465781062841415,0.004857649095356464,-9.84043872449547e-05,1.0
2421166666.666667,0.1464632600545883,-0.08613558113574982,0.004780875984579325,-0.000289700721623376,1.0
2421333333.333334,0.1456430703401566,-0.08780195564031601,0.004794082138687372,-0.0004388947563711554,1.0
2421500000.0,0.1448875814676285,-0.08935873210430145,0.004669038113206625,-0.0006652798620052636,1.0
2421666666.666667,0.144200399518013,-0.09112924337387085,0.004656053613871336,-0.0008993527153506875,1.0
2421833333.333334,0.1435587257146835,-0.09284356981515884,0.004491729196161032,-0.001010011648759246,1.0
2422000000.0,0.1431497186422348,-0.09455829113721848,0.004596984479576349,-0.0009223177330568433,1.0
2422166666.666667,0.1426250040531158,-0.09671086072921753,0.00436928728595376,-0.001415980281308293,1.0
2422333333.333334,0.1423519551753998,-0.09808003157377243,0.004283815156668425,-0.001483449363149703,1.0
2422500000.0,0.1420162171125412,-0.0999666079878807,0.004332884214818478,-0.001531406072899699,1.0
2422666666.666667,0.1418129801750183,-0.1016591638326645,0.00437900610268116,-0.001768310321494937,1.0
2422833333.333334,0.1418949514627457,-0.1036754548549652,0.004169008694589138,-0.001726828282698989,1.0
2423000000.0,0.141799658536911,-0.1053797379136086,0.004056552890688181,-0.001963704125955701,1.0
2423166666.666667,0.1421023905277252,-0.1070080623030663,0.003814114024862647,-0.002164780162274838,1.0
2423333333.333334,0.1423140913248062,-0.1086402386426926,0.003744447138160467,-0.002154636895284057,1.0
2423500000.0,0.1424493789672852,-0.1102693006396294,0.003766600741073489,-0.002332982374355197,1.0
2423666666.666667,0.142819344997406,-0.1120607331395149,0.003663193201646209,-0.002488687634468079,1.0
2423833333.333334,0.1431232988834381,-0.1135114431381226,0.003552941838279367,-0.002629648661240935,1.0
2424000000.0,0.1436123549938202,-0.1149217113852501,0.003457793267443776,-0.002549616619944572,1.0
2424166666.666667,0.1440812051296234,-0.116349957883358,0.003261375240981579,-0.002651492366567254,1.0
2424333333.333334,0.1445097029209137,-0.1175616532564163,0.00317961978726089,-0.00269375741481781,1.0
2424500000.0,0.144991397857666,-0.1188774928450584,0.003204232314601541,-0.003001997945830226,1.0
2424666666.666667,0.1456962674856186,-0.1195494309067726,0.002946645021438599,-0.003177226521074772,1.0
2424833333.333334,0.1460359990596771,-0.1207558289170265,0.003002910176292062,-0.00323435734026134,1.0
2425000000.0,0.1465659588575363,-0.1218095123767853,0.002802745439112186,-0.003261507023125887,1.0
2425166666.666667,0.1469051539897919,-0.1225778236985207,0.002487491583451629,-0.003495974699035287,1.0
2425333333.333334,0.1475116014480591,-0.1232977584004402,0.002369873225688934,-0.003583209356293082,1.0
2425500000.0,0.1479529291391373,-0.1239551454782486,0.002377499826252461,-0.003676132997497916,1.0
2425666666.666667,0.148087203502655,-0.1245447769761086,0.002121288096532226,-0.003823882434517145,1.0
2425833333.333334,0.1484658271074295,-0.1249266937375069,0.001941386377438903,-0.003750609466806054,1.0
2426000000.0,0.148755207657814,-0.1254365891218185,0.001726644113659859,-0.00390644883736968,1.0
2426166666.666667,0.1491941958665848,-0.1257430464029312,0.001577552990056574,-0.003757081227377057,1.0
2426333333.333334,0.1492787599563599,-0.1258342266082764,0.001391172059811652,-0.003953015431761742,1.0
2426500000.0,0.1493062674999237,-0.126118466258049,0.001166601432487369,-0.004057528916746378,1.0
2426666666.666667,0.1493421494960785,-0.1260052621364594,0.0009302055113948882,-0.003953418228775263,1.0
2426833333.333334,0.1492412388324738,-0.1262455433607101,0.000778112153057009,-0.004012490157037973,1.0
2427000000.0,0.1489424407482147,-0.1261993795633316,0.000874119985383004,-0.00378230051137507,1.0
2427166666.666667,0.1486632972955704,-0.1260750591754913,0.000536951411049813,-0.003889973508194089,1.0
2427333333.333334,0.1482227146625519,-0.1260986328125,0.0003059542214032263,-0.003915058448910713,1.0
2427500000.0,0.1477506011724472,-0.1259371340274811,0.0001826779334805906,-0.003940082620829344,1.0
2427666666.666667,0.1470364928245544,-0.1257833242416382,-7.479614578187466e-05,-0.003765034954994917,1.0
2427833333.333334,0.1461200267076492,-0.1257425993680954,-0.0001684401795500889,-0.003855659160763025,1.0
2428000000.0,0.1453515440225601,-0.1257783323526382,-0.0003260546654928476,-0.003515972290188074,1.0
2428166666.666667,0.1444924622774124,-0.1256362199783325,-0.0004422256315592676,-0.003684381023049355,1.0
2428333333.333334,0.1436565071344376,-0.125562310218811,-0.0005022761761210859,-0.003569166641682386,1.0
2428500000.0,0.1424146145582199,-0.125650942325592,-0.0006127333035692573,-0.003464285749942064,1.0
2428666666.666667,0.1411060243844986,-0.1256206631660461,-0.000781046284828335,-0.003439913270995021,1.0
2428833333.333334,0.1396933048963547,-0.1256470829248428,-0.0007800131570547819,-0.003290731925517321,1.0
2429000000.0,0.1382977962493897,-0.1256936490535736,-0.00102320418227464,-0.003181799314916134,1.0
2429166666.666667,0.136556938290596,-0.1258277893066406,-0.001099592540413141,-0.003214947413653135,1.0
2429333333.333334,0.1350443363189697,-0.1262879371643066,-0.001182823209092021,-0.00305770430713892,1.0
2429500000.0,0.1334028393030167,-0.1265388429164887,-0.001248853397555649,-0.002875521080568433,1.0
2429666666.666667,0.1316408067941666,-0.1268426924943924,-0.001365180476568639,-0.002970625180751085,1.0
2429833333.333334,0.1298720687627792,-0.1272558718919754,-0.001373717212118208,-0.002696374198421836,1.0
2430000000.0,0.1280560791492462,-0.1279494017362595,-0.001535799005068839,-0.002697485266253352,1.0
2430166666.666667,0.1263711452484131,-0.1286124289035797,-0.001541560748592019,-0.002506989752873778,1.0
2430333333.333334,0.1244602352380753,-0.1291815340518951,-0.001574277877807617,-0.002596313133835793,1.0
2430500000.0,0.1225931122899056,-0.1299486309289932,-0.001661351532675326,-0.002348730573430657,1.0
2430666666.666667,0.1207497864961624,-0.1310826987028122,-0.001693343976512551,-0.002400283934548497,1.0
2430833333.333334,0.1189349293708801,-0.131911426782608,-0.001722181448712945,-0.002237215870991349,1.0
2431000000.0,0.117318294942379,-0.1327097564935684,-0.001631626044400036,-0.002229324541985989,1.0
2431166666.666667,0.1154880598187447,-0.1339814364910126,-0.001824992941692472,-0.002095757750794292,1.0
2431333333.333334,0.1136823669075966,-0.1351872831583023,-0.001846440485678613,-0.002042825100943446,1.0
2431500000.0,0.1121859699487686,-0.1363646388053894,-0.001877408591099083,-0.001995834521949291,1.0
2431666666.666667,0.110663652420044,-0.137641504406929,-0.00185800832696259,-0.001938009401783347,1.0
2431833333.333334,0.1090340316295624,-0.1392693221569061,-0.001974730519577861,-0.001842354075051844,1.0
2432000000.0,0.1076059266924858,-0.1405228227376938,-0.002112557180225849,-0.001825665240176022,1.0
2432166666.666667,0.1061813309788704,-0.1418053060770035,-0.002174379071220756,-0.00167692534159869,1.0
2432333333.333334,0.10512475669384,-0.1432537436485291,-0.00204153242520988,-0.001422892091795802,1.0
2432500000.0,0.1040012910962105,-0.1449398696422577,-0.002231709659099579,-0.001543143182061613,1.0
2432666666.666667,0.1029580235481262,-0.1463421285152435,-0.002264050301164389,-0.001390119548887014,1.0
2432833333.333334,0.1019675433635712,-0.1479315161705017,-0.002330247778445482,-0.001272554392926395,1.0
2433000000.0,0.1012205928564072,-0.1492750197649002,-0.002384386258199811,-0.001070570084266365,1.0
2433166666.666667,0.1005364283919334,-0.1509482115507126,-0.002363245934247971,-0.0009115756256505847,1.0
2433333333.333334,0.09981846809387207,-0.1522077322006226,-0.002447503618896008,-0.0008693448617123067,1.0
2433500000.0,0.09925912320613861,-0.1537465155124664,-0.002383717335760593,-0.0008597203996032476,1.0
2433666666.666667,0.09898283332586288,-0.1552817970514298,-0.002489576814696193,-0.0007062377990223467,1.0
2433833333.333334,0.09852646291255951,-0.1565675884485245,-0.00242697075009346,-0.0004215721564833075,1.0
2434000000.0,0.09840353578329086,-0.1578966230154038,-0.002354565542191267,-0.0002290638512931764,1.0
2434166666.666667,0.0980677455663681,-0.1591271609067917,-0.002224433934316039,-0.0001556248462293297,1.0
2434333333.333334,0.09781614691019058,-0.1602330952882767,-0.002217164728790522,-0.0001115118138841353,1.0
2434500000.0,0.09785065054893494,-0.161421149969101,-0.002147024031728506,0.0001021585630951449,1.0
2434666666.666667,0.09772942960262299,-0.1626277267932892,-0.002216529799625278,0.0001921651710290462,1.0
2434833333.333334,0.09768637269735336,-0.1637033522129059,-0.002057184930890799,0.0002948361507151276,1.0
2435000000.0,0.09780988842248917,-0.1644609123468399,-0.001876921625807881,0.0004072723677381873,1.0
2435166666.666667,0.09782922267913818,-0.1653240621089935,-0.00182177487295121,0.0003623123920988292,1.0
2435333333.333334,0.09779205918312073,-0.1661850363016129,-0.001666744938120246,0.0005683187046088278,1.0
2435500000.0,0.09798402339220047,-0.166727215051651,-0.001594798523001373,0.0005901377298869193,1.0
2435666666.666667,0.09807220101356506,-0.1672633141279221,-0.001446266076527536,0.0005021034739911556,1.0
2435833333.333334,0.09819186478853226,-0.1675394624471664,-0.001248430460691452,0.0005638349102810025,1.0
2436000000.0,0.09820340573787689,-0.1681448370218277,-0.001192120835185051,0.0005827891873195767,1.0
2436166666.666667,0.09804466366767883,-0.1683250069618225,-0.001003708923235536,0.0006554491701535881,1.0
2436333333.333334,0.09829781949520111,-0.1686056405305862,-0.00100606947671622,0.0006390353664755821,1.0
2436500000.0,0.09825532883405685,-0.1687878668308258,-0.0009970308747142553,0.0004134870541747659,1.0
2436666666.666667,0.09811306744813919,-0.1689087897539139,-0.0008903220877982676,0.0005941225099377334,1.0
2436833333.333334,0.09794259816408157,-0.1688639372587204,-0.0006947081419639289,0.0005204930785112083,1.0
2437000000.0,0.09778585284948349,-0.1687461733818054,-0.000771252263803035,0.0005727389943785965,1.0
2437166666.666667,0.09754132479429245,-0.1687447726726532,-0.0006794931832700968,0.0005508168251253664,1.0
2437333333.333334,0.09705568104982376,-0.1684848964214325,-0.000547698000445962,0.0004674604278989136,1.0
2437500000.0,0.09685861319303513,-0.168215274810791,-0.0003958360175602138,0.0004276239487808198,1.0
2437666666.666667,0.09618569910526276,-0.1680380553007126,-0.0004573193727992475,0.0004735802940558642,1.0
2437833333.333334,0.09572521597146988,-0.1676057130098343,-0.0003940829774364829,0.0003280419041402638,1.0
2438000000.0,0.0949329286813736,-0.1673395037651062,-0.0004330367664806545,0.000244880880927667,1.0
2438166666.666667,0.09418846666812897,-0.1672358214855194,-0.0004843432107008994,0.000313535041641444,1.0
2438333333.333334,0.09326617419719696,-0.1666803359985352,-0.0003961206239182502,0.0003433232195675373,1.0
2438500000.0,0.0924135148525238,-0.1665360480546951,-0.0002392674941802397,0.0001453427976230159,1.0
2438666666.666667,0.09128569066524506,-0.1662464141845703,-0.0001440606429241598,0.0001767315116012469,1.0
2438833333.333334,0.09021056443452835,-0.1658885926008225,-0.0003012546221725643,0.0001376008149236441,1.0
2439000000.0,0.08919516205787659,-0.1657009422779083,-0.0002060511469608173,6.817630492150784e-05,1.0
2439166666.666667,0.08783715218305588,-0.1654553264379501,-0.0001467927650082856,9.356420196127146e-05,1.0
2439333333.333334,0.08654278516769409,-0.1653695404529572,-0.0002372921589994803,1.85000662895618e-05,1.0
2439500000.0,0.0849265605211258,-0.1653428673744202,-0.0001240485726157203,-0.000112215850094799,1.0
2439666666.666667,0.08351541310548782,-0.1651030480861664,-0.0002236089057987556,-0.0001502686209278181,1.0
2439833333.333334,0.0821751207113266,-0.1652060300111771,-1.676337160461117e-05,-7.20387979527004e-05,1.0
2440000000.0,0.08039647340774536,-0.1653034389019013,-0.0002258845488540828,-0.0002300509513588622,1.0
2440166666.666667,0.07875112444162369,-0.1655397564172745,-0.0001810428802855313,-0.0002316489262739196,1.0
2440333333.333334,0.07723572105169296,-0.1656363308429718,-0.0001765656052157283,-0.0002260977344121784,1.0
2440500000.0,0.07551677525043488,-0.1659997701644898,-0.0003412164514884353,-0.0003858781710732728,1.0
2440666666.666667,0.07385824620723724,-0.166563481092453,-0.0002345546963624656,-0.0004313703975640237,1.0
2440833333.333334,0.0720527246594429,-0.167042687535286,-0.0002535922394599766,-0.0005516231176443398,1.0
2441000000.0,0.0703074038028717,-0.1674125045537949,-0.0003688640426844358,-0.0005193938850425184,1.0
2441166666.666667,0.06853893399238586,-0.1682598441839218,-0.000389117980375886,-0.0005988869233988225,1.0
2441333333.333334,0.06717842817306519,-0.168848067522049,-0.000628015142865479,-0.0006484892801381648,1.0
2441500000.0,0.0650954395532608,-0.1696552336215973,-0.0005047103040851653,-0.0006799160619266331,1.0
2441666666.666667,0.06351578235626221,-0.1704823672771454,-0.0005000414093956351,-0.000833439698908478,1.0
2441833333.333334,0.06198896840214729,-0.1715094596147537,-0.0005714160506613553,-0.0007758598076179624,1.0
2442000000.0,0.0604325607419014,-0.1724255979061127,-0.0006351697375066578,-0.0008451492176391184,1.0
2442166666.666667,0.05884657800197601,-0.1733732521533966,-0.0007952235755510628,-0.0006870891083963215,1.0
2442333333.333334,0.05743665620684624,-0.1743356734514237,-0.0007955541950650513,-0.0008973899530246854,1.0
2442500000.0,0.05585862323641777,-0.1755810379981995,-0.0008824548567645252,-0.000877282174769789,1.0
2442666666.666667,0.05470127239823341,-0.1764068007469177,-0.001094156061299145,-0.0008496217196807265,1.0
2442833333.333334,0.05352356657385826,-0.1777891963720322,-0.0009372119093313813,-0.0008403515093959868,1.0
2443000000.0,0.05224966257810593,-0.1788422763347626,-0.001061885850504041,-0.0009410957572981715,1.0
2443166666.666667,0.05102135241031647,-0.1801368445158005,-0.001267419545911253,-0.0008641444728709757,1.0
2443333333.333334,0.05000889301300049,-0.1810084879398346,-0.00130694848485291,-0.000941871723625809,1.0
2443500000.0,0.04916399344801903,-0.1820080429315567,-0.0012259716168046,-0.0006658745114691556,1.0
2443666666.666667,0.04827478900551796,-0.1831882297992706,-0.001438112580217421,-0.0007053290028125048,1.0
2443833333.333334,0.0474243201315403,-0.1843241751194,-0.001415040576830506,-0.0007108385325409472,1.0
2444000000.0,0.0467226579785347,-0.1853583157062531,-0.001490907976403832,-0.0006121352198533714,1.0
2444166666.666667,0.04599099978804588,-0.1863513290882111,-0.001594858127646148,-0.000682197860442102,1.0
2444333333.333334,0.04550307616591454,-0.187375009059906,-0.001815249095670879,-0.0005267343367449939,1.0
2444500000.0,0.04494857415556908,-0.1882481873035431,-0.001732518197968602,-0.0002971230132970959,1.0
2444666666.666667,0.04461778700351715,-0.1890134066343308,-0.001870868378318846,-0.0003387523465789855,1.0
2444833333.333334,0.04407251998782158,-0.1897934973239899,-0.001794363488443196,-0.0003388255136087537,1.0
2445000000.0,0.04390495270490646,-0.1904235035181046,-0.001953506609424949,-0.0001982880203286186,1.0
2445166666.666667,0.04356536269187927,-0.1909753531217575,-0.00186979491263628,-6.344768189592287e-05,1.0
2445333333.333334,0.04324724525213242,-0.1915276795625687,-0.001890008337795734,5.790292561869137e-05,1.0
2445500000.0,0.04293776303529739,-0.1920194327831268,-0.002175685251131654,6.886773917358369e-05,1.0
2445666666.666667,0.04293171688914299,-0.192395806312561,-0.002025901805609465,0.0001038600385072641,1.0
2445833333.333334,0.0424528643488884,-0.1927908807992935,-0.002081590006127954,7.267563341883942e-05,1.0
2446000000.0,0.04235808178782463,-0.192891001701355,-0.002145066158846021,0.0002353185118408874,1.0
